Branch_ID,Bank_Type,Priority_Sector,Lending_Rate_Pct,Regional_GDP_Growth,LTV_Ratio,Gross_NPA_Pct
11871,Private,Non-PSL,12.72,3.03,89.35,14.7
11843,Public,Non-PSL,10.08,-0.79,84.34,18.66
11813,Public,Non-PSL,8.86,-1.87,49.7,15.53
14362,Private,Non-PSL,11.23,6.3,79.51,13.74
11685,Public,PSL,7.93,4.94,87.38,13.93
12657,Public,PSL,12.76,5.16,76.8,16.68
13208,Foreign,Non-PSL,12.24,-1.41,82.02,18.86
12982,Private,PSL,8.64,0.11,65.57,14.49
10261,Private,Non-PSL,11.31,0.04,74.08,16.04
10539,Public,Non-PSL,10.15,3.28,68.13,14.44
11519,Public,Non-PSL,8.7,7.81,75.47,10.48
10614,Private,PSL,7.57,0.45,57.41,15.89
14823,Private,Non-PSL,9.64,4.79,55.4,11.92
14265,Foreign,Non-PSL,11.62,6.11,76.48,13.29
12949,Public,Non-PSL,9.58,7.32,84.22,12.2
13674,Foreign,Non-PSL,7.78,0.14,54.33,12.18
12990,Private,PSL,13.04,6.39,41.23,10.56
14621,Public,Non-PSL,13.0,2.42,84.46,18.57
12508,Private,Non-PSL,10.07,1.27,87.83,15.15
12570,Public,Non-PSL,13.5,-1.62,46.51,15.88
13429,Public,PSL,13.05,1.09,53.12,15.48
13940,Public,Non-PSL,9.93,1.13,83.08,16.68
13834,Public,Non-PSL,9.69,3.12,89.65,16.88
13621,Private,Non-PSL,11.71,7.96,64.15,10.01
11960,Foreign,Non-PSL,12.5,7.56,85.69,11.69
10130,Private,PSL,10.58,6.52,74.09,13.19
14910,Public,Non-PSL,10.83,-1.7,43.47,16.58
10820,Public,PSL,9.35,2.97,61.49,14.71
12183,Public,Non-PSL,7.23,5.8,67.5,10.54
12577,Public,PSL,13.85,3.81,41.75,12.47
14128,Public,Non-PSL,13.62,4.01,45.7,13.25
10991,Private,Non-PSL,12.6,-1.87,73.03,18.45
11348,Foreign,PSL,9.6,7.8,47.24,9.52
10293,Private,Non-PSL,12.76,-1.61,55.83,16.82
14454,Public,PSL,12.63,-0.11,88.56,21.25
14150,Public,Non-PSL,12.46,3.44,47.83,14.88
10358,Private,Non-PSL,11.1,7.77,58.85,8.6
12282,Public,PSL,9.53,-1.46,89.49,20.39
12617,Private,Non-PSL,9.52,1.21,44.09,12.09
13793,Public,Non-PSL,11.16,-0.59,71.44,18.03
10608,Public,Non-PSL,9.55,6.91,83.56,14.46
11276,Public,PSL,7.73,4.53,55.0,13.03
10724,Public,PSL,12.19,-0.59,84.39,20.7
12622,Foreign,Non-PSL,13.24,3.66,82.98,14.33
12891,Private,PSL,9.33,-0.5,73.0,18.17
14070,Private,PSL,12.93,-0.68,50.53,16.89
11439,Public,Non-PSL,8.41,-0.74,84.5,16.32
11559,Private,Non-PSL,12.88,5.55,46.11,12.47
11391,Private,PSL,8.65,-1.12,40.55,16.34
14827,Public,PSL,11.84,2.76,65.38,18.25
10348,Public,Non-PSL,7.32,0.58,86.37,14.53
13197,Public,Non-PSL,13.59,4.77,89.8,15.56
10676,Public,Non-PSL,13.88,-1.67,78.59,21.91
14020,Public,PSL,8.61,4.59,47.46,12.95
11645,Public,Non-PSL,7.62,0.68,53.48,13.56
12920,,Non-PSL,,2.11,65.32,13.97
10081,Private,Non-PSL,13.04,-1.25,69.42,15.95
13718,Public,PSL,7.55,4.92,79.35,15.29
10742,Private,Non-PSL,9.11,3.69,78.86,11.42
10618,Foreign,Non-PSL,8.94,0.43,83.71,16.47
10125,Private,PSL,8.6,7.13,43.65,10.04
12788,Foreign,Non-PSL,8.38,7.24,89.2,9.13
14767,Public,PSL,13.0,4.34,62.94,15.39
12353,Private,Non-PSL,11.29,2.96,52.63,11.33
14073,,PSL,,2.23,57.37,14.6
11403,Public,Non-PSL,7.26,0.04,84.06,17.98
10789,Public,PSL,10.23,7.99,75.81,12.35
13573,Foreign,PSL,12.88,0.87,86.68,16.62
10079,Private,PSL,9.51,2.83,42.84,11.3
11579,Private,PSL,11.25,1.7,73.99,17.66
13423,Public,Non-PSL,12.34,0.28,81.82,18.49
13500,Public,PSL,12.16,1.16,75.45,17.37
11902,,PSL,,-0.0,88.74,18.1
12838,Public,Non-PSL,7.31,4.92,60.03,10.96
14097,Private,Non-PSL,7.1,0.89,68.14,13.42
12647,Foreign,PSL,13.7,3.15,48.28,13.16
10126,Public,PSL,9.99,4.1,81.06,16.86
10016,,Non-PSL,,0.12,40.7,13.62
13663,Private,Non-PSL,7.35,-1.64,70.45,17.31
10204,Public,PSL,13.29,5.18,56.07,13.72
12942,Private,PSL,11.21,4.41,73.67,14.53
12292,Private,Non-PSL,8.96,-1.22,60.52,16.61
10634,Private,Non-PSL,10.72,-0.12,58.42,15.72
14469,Private,Non-PSL,13.64,3.12,69.25,15.53
14879,Private,Non-PSL,9.54,5.21,74.31,14.04
11688,Foreign,Non-PSL,10.41,1.52,76.46,13.83
10908,Private,PSL,9.39,5.78,60.73,12.45
14119,Foreign,Non-PSL,8.0,7.38,89.3,9.0
11097,Private,Non-PSL,8.54,-1.48,75.01,14.63
14901,Private,PSL,7.04,-1.77,46.86,12.56
12222,Private,Non-PSL,10.78,0.45,43.67,14.16
10954,Private,PSL,13.4,4.16,44.04,14.44
11889,Private,PSL,12.09,-0.51,68.02,17.23
14969,Public,Non-PSL,13.7,5.5,60.57,13.76
11762,Public,Non-PSL,12.91,-0.4,45.59,16.22
11331,Public,PSL,10.89,-1.62,81.7,20.47
10094,Public,Non-PSL,10.93,-0.82,82.35,21.21
11529,Public,PSL,12.62,1.65,67.78,18.52
12609,Private,Non-PSL,11.95,1.36,83.31,14.85
10452,Foreign,PSL,10.91,0.39,87.62,16.99
10940,Private,Non-PSL,11.04,0.81,41.01,12.71
14194,Public,PSL,12.11,6.1,80.67,14.51
10784,Private,PSL,9.42,-0.93,75.34,17.56
14928,Private,PSL,8.59,8.0,62.9,12.49
10273,,PSL,,0.98,88.96,19.97
12597,Foreign,PSL,8.9,0.09,74.77,16.25
13987,Public,Non-PSL,7.67,1.76,40.48,10.11
13298,Public,Non-PSL,7.52,4.44,76.36,12.47
11123,Private,PSL,13.03,-1.96,58.55,19.61
11881,Private,Non-PSL,11.82,5.67,64.53,11.07
10548,Public,PSL,11.7,-1.51,83.27,21.17
10694,Foreign,PSL,8.7,3.94,49.65,10.98
10672,,Non-PSL,,0.86,50.75,15.63
14292,Public,Non-PSL,7.55,3.49,40.63,10.82
13042,Public,Non-PSL,13.79,0.68,72.06,18.2
14583,Public,Non-PSL,12.47,-0.55,63.13,18.54
13020,Private,PSL,12.49,6.94,88.86,14.05
11713,Private,Non-PSL,12.47,5.09,74.48,13.26
10175,Public,Non-PSL,11.52,2.46,49.22,14.0
11798,Foreign,PSL,7.5,1.13,63.84,11.8
14425,Private,Non-PSL,9.21,7.49,59.03,9.87
12249,Private,Non-PSL,11.19,-0.37,50.47,15.35
13947,,PSL,,5.82,43.91,11.48
10855,Foreign,PSL,8.44,2.07,54.03,13.15
13136,Private,Non-PSL,11.32,-1.36,89.75,17.23
13524,Public,Non-PSL,7.71,2.26,82.87,14.54
11999,Private,Non-PSL,7.4,1.46,86.93,16.09
11388,Public,Non-PSL,7.92,5.43,80.88,12.14
14605,Private,Non-PSL,12.26,4.54,78.4,15.23
12461,Private,PSL,13.96,2.79,48.61,14.65
10038,Public,Non-PSL,7.68,7.7,54.58,10.27
10813,Public,Non-PSL,7.87,6.21,45.9,8.52
13164,Private,Non-PSL,10.52,2.81,44.95,9.79
13352,Private,Non-PSL,9.97,-1.51,53.04,13.89
13624,Public,Non-PSL,13.12,6.48,70.11,12.37
11118,Private,PSL,13.14,7.89,66.44,15.75
14013,Public,PSL,11.88,-1.16,52.72,18.76
11268,Private,Non-PSL,10.36,-1.03,50.22,15.37
13745,Public,PSL,7.05,3.17,44.75,12.85
13059,,Non-PSL,,2.81,81.04,14.3
13125,Public,PSL,12.13,0.83,45.25,16.47
13846,Public,Non-PSL,11.59,5.32,46.55,12.5
12250,Public,Non-PSL,7.8,6.12,88.5,14.9
12842,Private,PSL,12.28,2.4,68.58,19.22
11770,Public,Non-PSL,9.76,1.28,41.11,12.59
10119,Public,PSL,13.25,5.58,44.71,16.27
10774,Public,Non-PSL,9.78,5.19,50.11,10.62
14353,Private,PSL,9.9,6.76,53.58,12.25
10741,,Non-PSL,,6.91,48.27,8.46
11481,Public,PSL,12.72,3.92,70.17,17.3
10697,Public,Non-PSL,9.02,2.48,88.39,16.8
11461,Private,PSL,9.76,0.65,51.88,14.57
11833,Public,Non-PSL,11.08,3.12,78.58,14.32
11887,Private,Non-PSL,7.07,0.07,52.19,12.75
12143,,Non-PSL,,5.75,73.51,13.57
11273,Private,Non-PSL,12.46,-1.34,68.17,18.47
10265,Public,Non-PSL,13.14,7.72,81.15,12.91
14357,Private,Non-PSL,8.54,6.35,89.16,11.69
14452,Public,Non-PSL,11.05,4.26,48.47,14.19
11901,Private,PSL,10.88,0.3,43.25,13.84
13695,Private,Non-PSL,9.42,3.19,71.57,12.57
14010,Public,PSL,7.4,3.8,89.08,15.01
12053,Public,PSL,8.16,7.3,72.52,11.61
11149,Foreign,PSL,12.95,4.25,83.12,16.25
11490,Public,PSL,10.14,5.15,64.13,14.7
13414,Foreign,Non-PSL,9.52,2.52,47.04,10.24
13839,Private,Non-PSL,13.54,7.2,63.18,10.72
14117,Public,PSL,13.42,4.03,57.58,13.26
12926,Public,Non-PSL,13.31,0.61,57.92,15.48
11486,Foreign,Non-PSL,9.57,2.91,60.14,12.56
12298,,Non-PSL,,2.87,69.96,13.55
12312,Private,Non-PSL,13.12,3.27,73.98,15.45
11893,,PSL,,7.3,46.2,11.12
11460,Private,Non-PSL,11.61,1.47,83.47,18.13
10718,Public,Non-PSL,13.76,1.04,49.77,16.31
13240,Private,PSL,10.9,-0.47,88.11,19.01
12320,Public,Non-PSL,9.88,7.49,88.5,15.41
12163,Public,Non-PSL,9.47,4.29,67.36,13.53
12370,Private,PSL,12.1,7.01,82.04,15.54
12864,Public,PSL,11.07,4.27,60.03,15.01
12325,Private,Non-PSL,12.77,-1.32,50.05,16.39
12347,Public,Non-PSL,11.75,2.55,47.8,14.76
10482,Public,PSL,11.87,0.94,74.73,19.66
10408,Private,PSL,7.08,2.43,69.53,14.84
14397,Public,Non-PSL,9.08,-1.91,86.34,19.42
14990,Foreign,Non-PSL,12.39,6.16,82.74,13.06
14340,,Non-PSL,,2.61,62.88,12.17
11885,Public,Non-PSL,8.12,7.43,75.91,9.84
14960,Private,Non-PSL,12.25,0.34,59.42,15.85
12070,Public,Non-PSL,9.31,-0.17,56.15,15.5
11679,Private,PSL,8.21,3.55,66.71,16.23
14239,Foreign,Non-PSL,11.91,2.96,65.49,14.0
12992,Private,Non-PSL,12.6,0.28,65.92,16.36
12215,Private,Non-PSL,12.09,-0.53,71.75,18.36
13196,Public,Non-PSL,10.54,1.17,82.5,16.21
10122,Foreign,PSL,13.27,7.25,52.47,11.9
11078,Private,PSL,11.76,3.44,53.69,13.54
13217,Private,Non-PSL,8.16,3.63,55.67,14.18
13546,Public,Non-PSL,8.08,3.14,73.93,13.11
10989,Private,Non-PSL,8.72,4.66,83.5,12.7
13407,Private,Non-PSL,13.01,-1.96,72.45,18.73
14616,Private,PSL,9.22,6.6,84.26,13.22
11343,Private,Non-PSL,13.08,4.51,59.15,14.95
11191,Public,Non-PSL,7.47,4.97,70.38,14.72
11381,Public,PSL,8.14,4.01,61.27,15.5
11199,Private,Non-PSL,12.25,0.09,64.4,14.97
13333,,PSL,,6.03,65.49,11.45
13334,Private,Non-PSL,8.36,2.32,83.15,12.94
12690,Public,Non-PSL,9.83,6.38,61.36,12.03
13239,Public,PSL,11.31,4.29,88.76,16.77
14043,Foreign,PSL,10.27,7.76,71.34,12.95
14401,Private,Non-PSL,7.86,4.87,41.91,8.3
11731,Private,Non-PSL,9.14,2.6,75.51,15.05
12844,Private,PSL,13.66,2.65,47.48,17.62
12456,Private,Non-PSL,7.97,7.99,47.48,7.25
12487,Foreign,Non-PSL,10.38,2.21,59.67,12.86
14379,Public,PSL,8.02,6.76,55.23,11.22
11169,Private,Non-PSL,7.04,-1.44,64.29,14.64
11865,Private,PSL,13.89,3.32,79.47,17.89
10658,Public,Non-PSL,9.54,6.59,66.94,13.48
14380,Private,Non-PSL,10.54,0.98,41.78,14.91
13942,Foreign,PSL,13.29,1.9,53.94,15.04
11253,Public,PSL,7.82,1.37,84.85,18.3
12513,Foreign,PSL,10.14,-1.77,47.88,14.45
14491,Private,Non-PSL,8.83,3.01,83.5,15.49
10531,Public,PSL,12.69,3.45,77.42,18.49
13403,Private,Non-PSL,13.99,3.83,58.27,10.81
11270,Private,PSL,9.04,4.38,53.22,12.06
11605,Public,PSL,7.49,3.23,58.88,13.15
11093,Public,Non-PSL,11.25,1.39,42.0,15.21
13728,Public,PSL,7.65,0.15,80.38,16.84
12340,Private,PSL,9.93,3.34,47.51,14.89
11701,Public,Non-PSL,13.76,3.71,46.6,11.48
10765,Public,PSL,7.23,6.75,79.76,12.69
12310,Private,PSL,9.42,-1.69,75.98,17.88
11125,Private,Non-PSL,11.59,6.02,40.91,12.04
11641,,Non-PSL,,5.56,89.31,14.39
10844,,PSL,,-1.83,54.58,16.79
14626,Public,PSL,11.78,1.3,65.81,16.69
13010,Foreign,PSL,7.36,-1.6,49.06,14.4
10336,Public,Non-PSL,7.29,7.45,79.32,10.58
11417,Public,Non-PSL,7.28,1.86,86.28,15.78
13397,Public,PSL,12.78,3.9,67.44,17.37
14153,Public,PSL,11.98,-0.65,60.47,17.64
13204,Public,Non-PSL,13.01,1.77,81.25,19.14
14984,Private,PSL,12.87,7.1,58.71,15.07
12641,Public,PSL,9.09,2.5,60.2,13.46
11227,Public,PSL,9.78,-0.79,75.13,18.54
13398,Public,PSL,12.91,2.5,64.05,15.95
10361,Foreign,Non-PSL,9.72,4.03,84.01,11.74
13290,,PSL,,3.1,51.72,13.35
11801,Private,Non-PSL,13.7,-1.43,48.86,16.5
14787,Public,Non-PSL,13.13,-1.11,76.99,19.02
10786,Public,Non-PSL,13.36,7.1,44.25,12.53
11026,Private,Non-PSL,10.32,0.63,68.32,14.23
11827,Private,Non-PSL,7.29,-0.03,56.99,13.43
14535,Public,PSL,10.89,2.18,78.7,16.29
12580,Private,Non-PSL,11.53,5.05,45.05,11.06
12927,Public,PSL,12.65,6.53,62.03,13.3
14048,Private,Non-PSL,10.95,3.71,49.58,12.67
13599,Public,Non-PSL,9.61,3.21,42.61,14.49
12594,Public,PSL,10.64,6.95,61.29,13.94
12776,Foreign,Non-PSL,10.03,-1.74,60.97,14.88
13024,Public,Non-PSL,9.33,2.11,73.77,16.32
14582,Public,Non-PSL,9.12,3.48,42.12,10.47
11435,Public,PSL,7.98,5.75,80.87,14.5
12691,Private,PSL,10.72,-1.28,69.58,20.12
11272,Public,Non-PSL,13.02,7.28,44.5,12.44
12013,Private,Non-PSL,13.35,0.8,84.3,19.95
12872,Private,Non-PSL,13.63,-1.68,84.1,19.01
10116,Private,Non-PSL,13.1,4.31,48.58,11.6
10100,Public,PSL,7.76,-1.6,48.41,15.4
12538,Private,Non-PSL,8.0,1.51,76.06,13.58
14232,Public,PSL,10.9,-0.77,75.24,18.31
13026,Private,Non-PSL,9.62,2.06,40.18,11.99
10466,Public,Non-PSL,9.62,3.06,58.44,12.38
10195,Public,PSL,9.37,0.05,51.35,15.61
13509,Private,PSL,12.93,7.16,56.63,11.86
10822,Public,Non-PSL,7.03,2.46,42.76,11.95
12533,Foreign,Non-PSL,9.06,0.25,42.68,13.49
12707,Private,Non-PSL,7.84,3.54,49.05,10.29
13553,Public,Non-PSL,11.06,4.48,80.56,13.71
14906,Private,Non-PSL,8.13,1.91,80.45,16.91
12192,Public,Non-PSL,13.35,2.86,51.67,15.17
13874,Public,PSL,12.79,-1.96,84.11,21.23
14880,Public,PSL,12.77,3.55,41.71,16.56
14643,Public,Non-PSL,13.01,1.22,77.9,17.33
14053,Private,Non-PSL,12.76,-1.59,73.63,16.8
11878,Private,Non-PSL,10.56,-0.09,61.33,13.18
13436,Private,PSL,9.72,0.47,88.0,16.28
14533,Public,PSL,8.73,1.63,43.0,14.31
10170,Private,Non-PSL,11.14,5.69,62.88,13.82
14807,Private,Non-PSL,7.54,5.39,54.51,8.76
14019,,Non-PSL,,-1.61,88.27,18.71
12629,Private,Non-PSL,10.46,7.01,68.76,9.37
11733,,PSL,,7.33,55.34,12.49
14472,Private,Non-PSL,13.94,4.9,89.67,17.17
11363,Public,Non-PSL,11.36,0.4,77.92,14.27
12918,Foreign,Non-PSL,12.94,-0.79,70.65,17.99
12909,Private,Non-PSL,9.13,1.95,79.32,15.24
13552,Public,Non-PSL,7.96,-1.09,66.91,16.49
10317,Private,PSL,9.86,0.79,63.89,15.5
13544,,Non-PSL,,4.59,84.46,11.19
11718,Public,PSL,11.87,2.38,74.77,17.06
10332,,Non-PSL,,1.16,69.0,15.45
13825,Public,Non-PSL,8.46,6.79,69.95,13.27
13306,Public,Non-PSL,9.45,0.01,71.69,17.48
14384,Private,Non-PSL,10.96,1.76,47.46,13.67
10321,Private,Non-PSL,10.84,0.83,67.64,14.59
10054,,Non-PSL,,-1.15,60.49,17.11
12745,Public,PSL,11.36,2.63,84.74,18.52
10028,Public,Non-PSL,10.6,-1.47,84.64,19.35
13467,Private,Non-PSL,10.19,2.37,66.49,14.78
14184,Public,Non-PSL,9.21,4.76,57.36,14.79
10179,Public,Non-PSL,13.56,3.38,71.33,16.69
11837,Private,Non-PSL,7.9,1.67,69.43,15.37
12656,Public,Non-PSL,9.92,5.53,51.68,11.47
10256,Private,Non-PSL,10.9,2.81,40.59,12.25
12405,Public,Non-PSL,11.74,1.64,89.93,18.82
14242,,PSL,,4.95,84.42,15.57
12692,Foreign,PSL,11.17,6.81,76.7,10.87
11243,Public,PSL,12.4,3.44,48.55,14.91
12953,Private,PSL,12.0,4.03,70.79,16.43
13971,Foreign,Non-PSL,13.82,-0.84,50.21,16.93
12980,,Non-PSL,,5.09,76.39,12.8
12066,Public,Non-PSL,12.5,4.01,61.42,15.16
12587,Public,Non-PSL,7.5,2.17,50.43,10.39
14035,Public,PSL,8.09,2.54,68.72,14.47
13720,Public,Non-PSL,8.83,2.96,44.23,11.6
11847,Public,Non-PSL,7.85,2.16,85.15,16.15
13148,Public,PSL,11.67,7.21,70.54,13.38
11858,Private,PSL,10.22,0.75,57.84,13.55
10804,Public,Non-PSL,11.25,6.16,87.12,14.31
12636,Public,Non-PSL,11.66,-1.56,50.77,15.03
11501,Public,PSL,10.63,0.01,55.42,18.63
13742,Public,PSL,12.72,2.19,44.04,13.77
13774,Public,Non-PSL,12.13,2.11,80.15,15.97
10834,,PSL,,2.32,52.77,11.63
12823,Private,Non-PSL,11.44,2.12,47.23,13.81
10207,Private,Non-PSL,7.71,6.02,79.43,12.96
11968,Private,PSL,9.54,1.62,45.0,13.53
10631,Private,Non-PSL,11.99,5.57,67.75,12.53
11794,Private,Non-PSL,11.76,1.17,49.14,12.76
10151,Public,Non-PSL,13.36,1.1,84.43,19.75
12265,Private,Non-PSL,11.25,6.06,78.84,13.98
14520,Foreign,Non-PSL,7.16,1.95,61.69,10.81
11239,Public,Non-PSL,13.78,6.67,63.12,13.5
10105,Private,Non-PSL,13.35,1.16,75.15,16.19
10529,Foreign,Non-PSL,7.39,2.35,84.61,15.24
10438,Private,PSL,12.75,6.42,65.04,15.01
13113,Private,PSL,12.0,7.74,44.56,13.67
12041,Private,Non-PSL,12.95,5.84,71.18,13.4
13787,Private,PSL,11.04,2.96,75.46,15.32
12794,,Non-PSL,,4.52,87.77,13.56
12337,Private,PSL,10.19,-1.5,49.42,14.53
10239,Private,Non-PSL,11.52,-1.62,81.57,17.38
11084,Foreign,Non-PSL,13.15,0.58,70.9,14.61
10163,,Non-PSL,,1.26,63.72,13.29
10062,Private,PSL,8.9,7.23,41.89,11.12
14308,Private,PSL,11.41,5.32,49.26,13.23
11208,Private,PSL,10.12,1.37,51.42,12.91
13443,Foreign,Non-PSL,8.48,4.54,85.64,12.47
12441,Private,Non-PSL,10.88,4.39,81.64,15.4
11925,Private,Non-PSL,12.56,4.16,54.8,13.62
11682,Private,Non-PSL,13.83,0.33,51.84,17.57
11121,Public,Non-PSL,13.22,-1.48,77.3,16.1
11594,Private,Non-PSL,7.73,6.54,54.72,9.36
13810,Public,Non-PSL,7.37,-0.77,46.16,12.69
11822,Private,Non-PSL,7.85,3.2,72.84,13.88
12660,Public,Non-PSL,11.6,4.42,79.69,15.63
10931,Private,PSL,7.98,-1.21,83.18,16.24
11031,Public,Non-PSL,7.26,4.23,53.65,12.4
14739,Foreign,Non-PSL,9.62,1.12,83.44,15.79
12724,Public,Non-PSL,10.21,5.48,85.36,12.88
14847,,PSL,,6.48,58.23,11.28
12960,Public,Non-PSL,12.65,-1.61,89.91,19.49
12164,Private,Non-PSL,12.89,4.99,51.56,13.99
14257,Private,Non-PSL,13.98,0.42,54.89,16.87
13419,Public,Non-PSL,8.62,5.61,83.95,14.62
10085,Public,PSL,9.18,-0.05,41.6,16.41
13448,Public,Non-PSL,12.01,6.59,68.81,12.96
13281,Public,Non-PSL,10.16,1.36,78.58,16.58
13797,Public,Non-PSL,10.73,-0.63,88.24,17.89
14310,Public,Non-PSL,12.48,1.51,51.94,14.51
13411,Public,Non-PSL,9.88,2.48,46.08,14.62
14288,Private,PSL,11.04,6.2,82.99,14.3
13757,Public,PSL,8.29,0.3,56.41,16.15
10041,Public,Non-PSL,7.85,5.62,86.1,13.39
11375,Private,PSL,8.73,0.09,85.88,19.59
14072,Public,Non-PSL,11.74,5.52,48.99,12.68
12645,Private,Non-PSL,7.34,-0.35,57.27,15.92
11472,Public,Non-PSL,12.17,6.24,50.77,11.22
11033,Public,Non-PSL,8.61,5.89,60.79,10.82
14658,,Non-PSL,,-0.04,74.23,15.5
12295,Public,Non-PSL,7.04,-0.39,52.82,14.8
13954,Public,Non-PSL,7.95,3.65,79.36,15.12
10886,Public,PSL,8.25,2.86,74.73,16.6
14258,Public,PSL,10.16,-0.31,87.49,19.59
14026,Private,Non-PSL,12.77,1.82,57.4,13.04
10663,Public,Non-PSL,11.24,6.13,84.1,14.56
14198,Private,PSL,8.99,7.6,78.22,10.8
14121,Public,PSL,9.05,6.89,73.12,14.12
10327,Public,Non-PSL,10.88,-1.17,60.7,15.81
10193,Private,PSL,13.3,5.65,40.93,12.21
13008,Foreign,Non-PSL,7.09,0.57,88.28,14.88
12567,Public,Non-PSL,8.63,7.2,76.24,10.37
11167,Public,Non-PSL,12.82,2.07,43.08,14.27
13129,Private,Non-PSL,13.66,6.67,75.17,15.34
12967,Private,Non-PSL,12.09,0.75,61.31,15.72
14687,Public,Non-PSL,7.97,0.86,57.27,12.27
14339,Private,Non-PSL,9.68,1.11,58.62,11.76
13534,Foreign,PSL,9.1,5.87,55.14,11.36
12604,Private,Non-PSL,9.22,7.04,59.42,7.53
14609,Private,Non-PSL,13.69,0.05,65.7,15.89
12297,Private,Non-PSL,8.53,-0.41,64.55,16.98
11324,,Non-PSL,,1.59,42.33,12.12
12694,Private,PSL,10.25,3.93,80.7,14.11
13655,Private,Non-PSL,7.21,1.71,69.53,12.31
10009,Private,Non-PSL,11.21,-0.18,78.15,16.95
10244,Private,Non-PSL,9.59,7.1,55.91,8.54
12750,Public,PSL,11.45,4.62,58.59,15.71
12128,Foreign,PSL,8.16,0.78,89.45,18.53
13025,Public,Non-PSL,7.4,0.3,67.45,16.18
13811,Public,Non-PSL,11.84,0.03,80.29,18.07
14007,Private,Non-PSL,9.53,1.01,59.42,13.83
14618,Public,PSL,13.13,7.39,59.06,12.32
14245,Public,Non-PSL,9.89,2.93,77.93,13.73
12875,Private,Non-PSL,12.46,3.36,87.92,14.08
11042,Private,Non-PSL,12.54,-0.73,74.78,20.0
13772,Public,Non-PSL,13.32,0.63,80.71,20.2
14868,Foreign,Non-PSL,8.04,-0.03,60.73,13.57
14503,Private,Non-PSL,9.02,3.57,42.49,10.37
12861,Public,Non-PSL,13.07,-1.45,56.71,18.73
14515,Public,Non-PSL,10.85,4.24,59.71,14.33
14486,Foreign,PSL,12.2,4.24,60.26,17.41
13458,Private,Non-PSL,11.84,1.82,45.61,15.04
14747,Public,Non-PSL,8.33,5.92,62.86,11.73
10393,Public,PSL,9.6,6.68,72.32,15.95
14057,Private,Non-PSL,12.73,6.59,64.6,13.37
11914,Public,PSL,9.58,0.15,85.98,19.46
10889,,Non-PSL,,6.01,80.96,11.66
10532,Private,Non-PSL,14.0,-0.67,77.94,18.87
10633,Private,Non-PSL,10.58,-0.13,50.99,13.83
14721,Public,Non-PSL,9.42,5.7,70.67,12.06
10776,,Non-PSL,,1.75,40.29,10.42
13664,Foreign,Non-PSL,7.24,2.98,74.39,15.99
13272,Public,Non-PSL,7.07,-0.92,56.34,14.42
14584,Private,Non-PSL,12.36,-0.66,60.95,16.35
13245,Private,PSL,11.92,1.33,76.29,15.73
13842,Public,Non-PSL,7.23,6.54,65.61,12.01
13977,Public,Non-PSL,9.62,1.29,69.98,16.46
12365,Private,Non-PSL,11.04,2.8,70.43,13.82
11366,Public,PSL,7.92,3.82,76.45,14.17
11767,Foreign,Non-PSL,12.16,7.75,52.85,9.22
11357,Private,PSL,13.3,3.41,45.53,12.95
14831,Public,Non-PSL,12.58,2.09,62.6,16.21
13353,Public,Non-PSL,13.35,6.52,83.39,16.48
13141,Public,PSL,9.6,-0.8,87.65,18.01
12904,Foreign,PSL,9.92,6.03,82.39,14.49
11197,Private,Non-PSL,13.81,0.43,81.76,18.47
11251,Private,PSL,12.58,2.64,67.69,15.8
14376,Private,Non-PSL,10.38,0.47,81.25,13.76
11980,Public,Non-PSL,12.89,-1.61,53.75,17.21
11155,,Non-PSL,,-0.13,81.6,19.67
13770,Public,Non-PSL,7.82,-0.3,49.54,13.71
13349,,Non-PSL,,2.68,61.54,13.6
14012,Private,Non-PSL,9.74,1.67,85.59,17.61
12704,Foreign,Non-PSL,7.12,1.55,76.08,11.15
10023,Public,PSL,9.05,7.53,85.47,15.12
13468,Public,PSL,11.67,3.2,82.17,17.28
12848,Public,PSL,8.76,2.94,84.2,17.62
14650,Public,PSL,8.18,0.01,67.31,17.1
12148,Private,PSL,9.5,0.19,40.75,15.43
11105,Public,Non-PSL,13.96,-0.73,76.71,16.98
10377,Private,Non-PSL,12.91,3.76,48.92,13.13
12140,Foreign,Non-PSL,13.01,-0.74,82.61,18.35
14829,Foreign,Non-PSL,9.17,5.71,71.51,9.63
14496,Private,PSL,11.27,2.64,59.54,15.09
14679,Private,PSL,11.75,3.07,60.26,15.21
12526,Public,Non-PSL,8.95,4.13,69.58,14.08
10992,Public,PSL,11.86,3.42,70.73,18.19
13505,Public,Non-PSL,13.28,-0.47,46.05,17.63
13631,Private,Non-PSL,12.25,4.74,49.07,13.01
11302,Private,Non-PSL,13.55,2.43,49.88,14.96
11279,Public,PSL,8.0,6.44,80.84,10.68
10801,Private,Non-PSL,11.95,0.99,57.56,12.12
13899,Private,PSL,10.78,-1.25,88.16,19.24
13692,Public,Non-PSL,10.67,4.58,41.99,10.11
10566,Private,PSL,11.13,-1.75,75.26,21.05
11838,Public,Non-PSL,9.37,4.19,78.92,15.45
12309,Foreign,PSL,7.8,5.89,48.62,8.23
13332,Private,Non-PSL,12.2,4.19,55.56,13.22
12269,Public,PSL,8.66,2.85,70.53,15.32
13242,Public,PSL,10.0,4.77,45.02,12.21
14965,Public,PSL,10.38,2.92,59.24,15.22
14024,Private,Non-PSL,12.78,1.06,50.84,14.86
12263,Public,Non-PSL,13.25,4.7,78.17,16.14
