Timestamp,Energy_MWh,Ambient_Temperature_C
2025-06-27 22:00:00,20.9,30.7
2025-06-27 23:00:00,21.39,29.2
2025-06-28 00:00:00,20.08,30.6
2025-06-28 01:00:00,21.49,31.5
2025-06-28 02:00:00,21.38,31.2
2025-06-28 03:00:00,20.73,34.3
2025-06-28 04:00:00,21.3,30.2
2025-06-28 05:00:00,21.05,30.0
2025-06-28 06:00:00,20.04,29.6
2025-06-28 07:00:00,19.41,31.1
2025-06-28 08:00:00,23.19,29.9
2025-06-28 09:00:00,22.98,30.0
2025-06-28 10:00:00,23.41,30.0
2025-06-28 11:00:00,23.32,29.7
2025-06-28 12:00:00,23.22,28.8
2025-06-28 13:00:00,23.65,30.8
2025-06-28 14:00:00,22.64,29.4
2025-06-28 15:00:00,23.63,31.2
2025-06-28 16:00:00,23.11,30.2
2025-06-28 17:00:00,20.33,29.2
2025-06-28 18:00:00,21.1,33.1
2025-06-28 19:00:00,19.68,29.8
2025-06-28 20:00:00,20.29,31.2
2025-06-28 21:00:00,20.11,28.6
2025-06-28 22:00:00,19.64,25.9
2025-06-28 23:00:00,20.65,28.9
2025-06-29 00:00:00,19.52,25.7
2025-06-29 01:00:00,19.98,29.5
2025-06-29 02:00:00,20.24,32.9
2025-06-29 03:00:00,20.67,28.2
2025-06-29 04:00:00,19.64,25.8
2025-06-29 05:00:00,20.84,33.0
2025-06-29 06:00:00,21.2,29.0
2025-06-29 07:00:00,20.27,30.0
2025-06-29 08:00:00,24.02,31.6
2025-06-29 09:00:00,24.24,31.0
2025-06-29 10:00:00,23.97,31.5
2025-06-29 11:00:00,23.48,31.8
2025-06-29 12:00:00,23.28,26.5
2025-06-29 13:00:00,22.39,27.2
2025-06-29 14:00:00,23.15,32.3
2025-06-29 15:00:00,22.85,28.4
2025-06-29 16:00:00,24.3,28.7
2025-06-29 17:00:00,19.65,27.5
2025-06-29 18:00:00,19.82,29.2
2025-06-29 19:00:00,19.72,29.3
2025-06-29 20:00:00,20.4,28.1
2025-06-29 21:00:00,20.17,27.9
2025-06-29 22:00:00,20.91,30.6
2025-06-29 23:00:00,20.49,28.4
2025-06-30 00:00:00,20.5,28.8
2025-06-30 01:00:00,20.47,25.6
2025-06-30 02:00:00,22.38,33.9
2025-06-30 03:00:00,21.4,31.9
2025-06-30 04:00:00,21.8,29.0
2025-06-30 05:00:00,21.06,28.2
2025-06-30 06:00:00,20.83,30.0
2025-06-30 07:00:00,21.16,30.0
2025-06-30 08:00:00,23.57,27.4
2025-06-30 09:00:00,23.52,24.9
2025-06-30 10:00:00,24.3,28.9
2025-06-30 11:00:00,24.26,26.9
2025-06-30 12:00:00,23.55,30.3
2025-06-30 13:00:00,24.34,30.4
2025-06-30 14:00:00,23.83,28.1
2025-06-30 15:00:00,23.88,28.9
2025-06-30 16:00:00,24.73,33.5
2025-06-30 17:00:00,21.2,31.6
2025-06-30 18:00:00,21.91,29.1
2025-06-30 19:00:00,22.37,34.6
2025-06-30 20:00:00,21.66,27.6
2025-06-30 21:00:00,20.91,28.4
2025-06-30 22:00:00,20.81,29.8
2025-06-30 23:00:00,21.04,26.9
2025-07-01 00:00:00,21.6,33.6
2025-07-01 01:00:00,21.05,30.4
2025-07-01 02:00:00,20.57,28.4
2025-07-01 03:00:00,21.38,30.9
2025-07-01 04:00:00,21.14,30.3
2025-07-01 05:00:00,21.6,29.4
2025-07-01 06:00:00,21.41,27.6
2025-07-01 07:00:00,21.57,27.1
2025-07-01 08:00:00,24.12,34.4
2025-07-01 09:00:00,24.24,27.3
2025-07-01 10:00:00,24.29,33.4
2025-07-01 11:00:00,23.53,28.3
2025-07-01 12:00:00,24.26,31.6
2025-07-01 13:00:00,24.94,30.9
2025-07-01 14:00:00,24.26,31.3
2025-07-01 15:00:00,25.25,31.5
2025-07-01 16:00:00,24.27,26.8
2025-07-01 17:00:00,20.98,28.6
2025-07-01 18:00:00,21.62,27.3
2025-07-01 19:00:00,21.58,30.4
2025-07-01 20:00:00,20.59,27.4
2025-07-01 21:00:00,21.84,26.0
2025-07-01 22:00:00,21.39,29.5
2025-07-01 23:00:00,20.88,25.6
2025-07-02 00:00:00,20.94,30.5
2025-07-02 01:00:00,21.66,27.5
2025-07-02 02:00:00,21.4,28.3
2025-07-02 03:00:00,21.17,25.4
2025-07-02 04:00:00,21.39,33.3
2025-07-02 05:00:00,21.44,27.1
2025-07-02 06:00:00,21.7,29.3
2025-07-02 07:00:00,20.62,26.4
2025-07-02 08:00:00,23.44,28.3
2025-07-02 09:00:00,24.96,33.5
2025-07-02 10:00:00,23.59,30.6
2025-07-02 11:00:00,24.24,28.5
2025-07-02 12:00:00,24.08,29.9
2025-07-02 13:00:00,24.82,28.9
2025-07-02 14:00:00,24.1,29.8
2025-07-02 15:00:00,25.02,31.5
2025-07-02 16:00:00,23.99,29.3
2025-07-02 17:00:00,21.86,30.4
2025-07-02 18:00:00,22.4,30.5
2025-07-02 19:00:00,20.71,29.3
2025-07-02 20:00:00,21.31,28.5
2025-07-02 21:00:00,22.58,28.9
2025-07-02 22:00:00,21.49,31.4
2025-07-02 23:00:00,21.51,31.6
2025-07-03 00:00:00,21.48,27.7
2025-07-03 01:00:00,21.29,29.5
2025-07-03 02:00:00,20.31,28.5
2025-07-03 03:00:00,22.04,31.6
2025-07-03 04:00:00,20.22,29.0
2025-07-03 05:00:00,21.55,34.4
2025-07-03 06:00:00,21.96,30.4
2025-07-03 07:00:00,21.38,32.4
2025-07-03 08:00:00,23.77,28.0
2025-07-03 09:00:00,24.76,30.0
2025-07-03 10:00:00,24.01,31.2
2025-07-03 11:00:00,23.5,27.9
2025-07-03 12:00:00,24.46,30.0
2025-07-03 13:00:00,24.44,32.1
2025-07-03 14:00:00,23.63,29.3
2025-07-03 15:00:00,24.47,28.3
2025-07-03 16:00:00,24.91,33.6
2025-07-03 17:00:00,20.9,27.6
2025-07-03 18:00:00,21.2,30.3
2025-07-03 19:00:00,21.41,28.6
2025-07-03 20:00:00,21.72,28.1
2025-07-03 21:00:00,21.33,31.5
2025-07-03 22:00:00,21.61,29.6
2025-07-03 23:00:00,21.68,30.8
2025-07-04 00:00:00,21.31,25.5
2025-07-04 01:00:00,21.44,31.0
2025-07-04 02:00:00,20.71,28.5
2025-07-04 03:00:00,20.71,26.2
2025-07-04 04:00:00,21.86,33.7
2025-07-04 05:00:00,22.35,31.2
2025-07-04 06:00:00,21.12,30.4
2025-07-04 07:00:00,21.97,32.5
2025-07-04 08:00:00,24.21,30.5
2025-07-04 09:00:00,24.22,28.4
2025-07-04 10:00:00,25.04,29.6
2025-07-04 11:00:00,24.56,28.6
2025-07-04 12:00:00,23.6,29.0
2025-07-04 13:00:00,23.79,27.5
2025-07-04 14:00:00,24.75,28.0
2025-07-04 15:00:00,24.57,31.8
2025-07-04 16:00:00,23.81,30.6
2025-07-04 17:00:00,20.81,29.0
2025-07-04 18:00:00,21.46,27.9
2025-07-04 19:00:00,21.74,29.2
2025-07-04 20:00:00,20.99,26.6
2025-07-04 21:00:00,22.58,30.2
2025-07-04 22:00:00,21.92,31.9
2025-07-04 23:00:00,21.67,34.7
2025-07-05 00:00:00,19.69,27.8
2025-07-05 01:00:00,20.02,31.8
2025-07-05 02:00:00,20.35,28.6
2025-07-05 03:00:00,19.85,27.7
2025-07-05 04:00:00,20.93,27.7
2025-07-05 05:00:00,21.08,30.2
2025-07-05 06:00:00,20.45,28.1
2025-07-05 07:00:00,19.61,28.8
2025-07-05 08:00:00,22.9,29.1
2025-07-05 09:00:00,23.8,28.5
2025-07-05 10:00:00,22.87,28.3
2025-07-05 11:00:00,23.39,25.1
2025-07-05 12:00:00,23.57,30.1
2025-07-05 13:00:00,23.36,30.1
2025-07-05 14:00:00,22.81,28.4
2025-07-05 15:00:00,23.35,30.7
2025-07-05 16:00:00,23.7,32.8
2025-07-05 17:00:00,20.84,30.0
2025-07-05 18:00:00,20.14,32.6
2025-07-05 19:00:00,20.63,34.4
2025-07-05 20:00:00,20.85,35.0
2025-07-05 21:00:00,20.42,27.6
2025-07-05 22:00:00,19.63,27.6
2025-07-05 23:00:00,19.58,29.1
2025-07-06 00:00:00,20.68,30.2
2025-07-06 01:00:00,19.88,33.1
2025-07-06 02:00:00,21.09,31.2
2025-07-06 03:00:00,20.0,27.5
2025-07-06 04:00:00,19.42,28.7
2025-07-06 05:00:00,20.08,29.9
2025-07-06 06:00:00,20.21,27.0
2025-07-06 07:00:00,20.06,30.0
2025-07-06 08:00:00,23.1,27.6
2025-07-06 09:00:00,23.37,26.7
2025-07-06 10:00:00,23.03,28.1
2025-07-06 11:00:00,22.94,30.8
2025-07-06 12:00:00,23.26,30.8
2025-07-06 13:00:00,24.04,30.1
2025-07-06 14:00:00,24.36,31.9
2025-07-06 15:00:00,22.49,31.7
2025-07-06 16:00:00,23.91,30.4
2025-07-06 17:00:00,20.46,30.1
2025-07-06 18:00:00,20.81,30.2
2025-07-06 19:00:00,20.02,29.7
2025-07-06 20:00:00,19.0,25.6
2025-07-06 21:00:00,20.84,32.2
2025-07-06 22:00:00,19.93,30.7
2025-07-06 23:00:00,19.38,27.5
2025-07-07 00:00:00,20.95,32.8
2025-07-07 01:00:00,21.51,28.8
2025-07-07 02:00:00,21.37,29.7
2025-07-07 03:00:00,21.92,32.0
2025-07-07 04:00:00,21.7,30.4
2025-07-07 05:00:00,21.38,32.6
2025-07-07 06:00:00,21.21,29.2
2025-07-07 07:00:00,21.4,33.3
2025-07-07 08:00:00,24.06,28.4
2025-07-07 09:00:00,24.1,32.6
2025-07-07 10:00:00,24.06,25.4
2025-07-07 11:00:00,24.64,27.7
2025-07-07 12:00:00,23.97,30.5
2025-07-07 13:00:00,24.88,29.1
2025-07-07 14:00:00,24.37,29.8
2025-07-07 15:00:00,24.45,30.0
2025-07-07 16:00:00,23.24,27.6
2025-07-07 17:00:00,20.2,27.7
2025-07-07 18:00:00,21.44,30.4
2025-07-07 19:00:00,21.58,28.6
2025-07-07 20:00:00,21.25,32.6
2025-07-07 21:00:00,22.12,29.6
2025-07-07 22:00:00,21.84,31.4
2025-07-07 23:00:00,20.96,30.8
2025-07-08 00:00:00,21.22,28.7
2025-07-08 01:00:00,22.17,26.0
2025-07-08 02:00:00,20.94,32.3
2025-07-08 03:00:00,21.39,28.0
2025-07-08 04:00:00,21.08,29.1
2025-07-08 05:00:00,21.64,29.6
2025-07-08 06:00:00,21.94,29.8
2025-07-08 07:00:00,21.32,31.8
2025-07-08 08:00:00,24.88,29.9
2025-07-08 09:00:00,25.41,29.7
2025-07-08 10:00:00,24.55,31.9
2025-07-08 11:00:00,24.83,31.1
2025-07-08 12:00:00,23.88,28.4
2025-07-08 13:00:00,24.1,27.6
2025-07-08 14:00:00,24.07,28.3
2025-07-08 15:00:00,24.71,29.8
2025-07-08 16:00:00,24.67,27.4
2025-07-08 17:00:00,21.29,30.1
2025-07-08 18:00:00,22.07,29.7
2025-07-08 19:00:00,21.58,24.8
2025-07-08 20:00:00,21.47,27.1
2025-07-08 21:00:00,20.48,24.1
2025-07-08 22:00:00,20.95,29.2
2025-07-08 23:00:00,21.14,32.1
2025-07-09 00:00:00,21.42,26.1
2025-07-09 01:00:00,20.45,27.2
2025-07-09 02:00:00,21.63,29.6
2025-07-09 03:00:00,20.57,27.8
2025-07-09 04:00:00,21.52,27.8
2025-07-09 05:00:00,21.44,31.0
2025-07-09 06:00:00,21.89,28.9
2025-07-09 07:00:00,21.59,26.9
2025-07-09 08:00:00,24.62,25.7
2025-07-09 09:00:00,25.49,34.3
2025-07-09 10:00:00,24.61,32.1
2025-07-09 11:00:00,23.65,29.0
2025-07-09 12:00:00,23.82,30.1
2025-07-09 13:00:00,23.18,28.9
2025-07-09 14:00:00,23.88,30.9
2025-07-09 15:00:00,24.19,28.2
2025-07-09 16:00:00,23.93,28.8
2025-07-09 17:00:00,21.32,30.8
2025-07-09 18:00:00,21.86,32.8
2025-07-09 19:00:00,21.32,31.4
2025-07-09 20:00:00,21.01,32.4
2025-07-09 21:00:00,21.24,29.3
2025-07-09 22:00:00,20.74,28.6
2025-07-09 23:00:00,20.8,26.0
2025-07-10 00:00:00,22.01,30.0
2025-07-10 01:00:00,21.26,30.6
2025-07-10 02:00:00,22.15,29.3
2025-07-10 03:00:00,21.88,28.3
2025-07-10 04:00:00,21.28,32.3
2025-07-10 05:00:00,20.89,31.1
2025-07-10 06:00:00,21.56,32.5
2025-07-10 07:00:00,21.71,28.0
2025-07-10 08:00:00,23.93,28.4
2025-07-10 09:00:00,25.02,32.3
2025-07-10 10:00:00,24.92,29.8
2025-07-10 11:00:00,23.82,28.7
2025-07-10 12:00:00,23.89,28.9
2025-07-10 13:00:00,24.67,29.8
2025-07-10 14:00:00,24.6,31.9
2025-07-10 15:00:00,23.94,29.5
2025-07-10 16:00:00,24.3,31.4
2025-07-10 17:00:00,21.38,30.8
2025-07-10 18:00:00,20.36,28.1
2025-07-10 19:00:00,21.53,28.1
2025-07-10 20:00:00,21.0,29.0
2025-07-10 21:00:00,19.66,27.2
2025-07-10 22:00:00,21.2,28.8
2025-07-10 23:00:00,21.26,32.9
2025-07-11 00:00:00,22.16,29.8
2025-07-11 01:00:00,20.87,28.3
2025-07-11 02:00:00,21.16,33.7
2025-07-11 03:00:00,21.39,28.0
2025-07-11 04:00:00,20.8,27.9
2025-07-11 05:00:00,21.18,32.3
2025-07-11 06:00:00,21.71,31.2
2025-07-11 07:00:00,20.78,29.6
2025-07-11 08:00:00,23.76,31.5
2025-07-11 09:00:00,25.24,30.4
2025-07-11 10:00:00,24.38,27.5
2025-07-11 11:00:00,23.71,25.0
2025-07-11 12:00:00,24.21,28.7
2025-07-11 13:00:00,24.79,32.0
2025-07-11 14:00:00,24.72,29.0
2025-07-11 15:00:00,24.04,30.8
2025-07-11 16:00:00,24.54,30.2
2025-07-11 17:00:00,20.73,26.4
2025-07-11 18:00:00,21.14,29.0
2025-07-11 19:00:00,21.47,30.5
2025-07-11 20:00:00,21.17,28.3
2025-07-11 21:00:00,21.62,29.1
2025-07-11 22:00:00,21.64,30.6
2025-07-11 23:00:00,20.59,30.0
2025-07-12 00:00:00,19.85,31.9
2025-07-12 01:00:00,20.21,30.6
2025-07-12 02:00:00,21.04,27.9
2025-07-12 03:00:00,19.79,28.8
2025-07-12 04:00:00,20.22,29.8
2025-07-12 05:00:00,20.32,32.5
2025-07-12 06:00:00,19.95,28.9
2025-07-12 07:00:00,20.06,26.3
2025-07-12 08:00:00,24.11,30.7
2025-07-12 09:00:00,23.4,28.3
2025-07-12 10:00:00,22.66,27.2
2025-07-12 11:00:00,24.7,29.8
2025-07-12 12:00:00,23.55,31.7
2025-07-12 13:00:00,22.92,28.7
2025-07-12 14:00:00,24.13,30.8
2025-07-12 15:00:00,23.23,31.2
2025-07-12 16:00:00,24.31,31.4
2025-07-12 17:00:00,19.74,28.3
2025-07-12 18:00:00,20.82,27.6
2025-07-12 19:00:00,20.22,27.8
2025-07-12 20:00:00,21.13,31.4
2025-07-12 21:00:00,21.4,31.1
2025-07-12 22:00:00,19.57,27.9
2025-07-12 23:00:00,21.39,34.1
2025-07-13 00:00:00,19.4,27.6
2025-07-13 01:00:00,20.0,31.8
2025-07-13 02:00:00,20.22,32.8
2025-07-13 03:00:00,20.59,30.0
2025-07-13 04:00:00,20.18,28.2
2025-07-13 05:00:00,20.09,28.3
2025-07-13 06:00:00,20.34,29.2
2025-07-13 07:00:00,20.83,31.9
2025-07-13 08:00:00,23.42,27.4
2025-07-13 09:00:00,23.5,26.1
2025-07-13 10:00:00,24.3,30.5
2025-07-13 11:00:00,23.42,30.9
2025-07-13 12:00:00,23.45,33.7
2025-07-13 13:00:00,23.35,27.0
2025-07-13 14:00:00,22.72,29.5
2025-07-13 15:00:00,23.21,32.1
2025-07-13 16:00:00,23.84,30.0
2025-07-13 17:00:00,20.22,29.4
2025-07-13 18:00:00,19.87,31.3
2025-07-13 19:00:00,19.46,28.6
2025-07-13 20:00:00,20.52,31.5
2025-07-13 21:00:00,20.64,27.3
2025-07-13 22:00:00,20.58,26.7
2025-07-13 23:00:00,20.32,29.2
2025-07-14 00:00:00,21.81,24.6
2025-07-14 01:00:00,21.28,29.9
2025-07-14 02:00:00,20.9,26.3
2025-07-14 03:00:00,20.09,30.3
2025-07-14 04:00:00,21.13,30.1
2025-07-14 05:00:00,21.73,29.6
2025-07-14 06:00:00,22.19,30.6
2025-07-14 07:00:00,20.94,30.1
2025-07-14 08:00:00,24.49,29.1
2025-07-14 09:00:00,25.21,33.4
2025-07-14 10:00:00,24.4,30.5
2025-07-14 11:00:00,23.33,31.3
2025-07-14 12:00:00,24.66,31.9
2025-07-14 13:00:00,24.84,31.1
2025-07-14 14:00:00,24.25,33.8
2025-07-14 15:00:00,24.23,30.1
2025-07-14 16:00:00,23.74,29.7
2025-07-14 17:00:00,19.9,28.4
2025-07-14 18:00:00,21.78,29.2
2025-07-14 19:00:00,21.17,28.3
2025-07-14 20:00:00,22.25,31.1
2025-07-14 21:00:00,21.56,27.9
2025-07-14 22:00:00,21.16,29.9
2025-07-14 23:00:00,21.38,30.8
2025-07-15 00:00:00,21.63,30.0
2025-07-15 01:00:00,21.62,27.9
2025-07-15 02:00:00,21.62,31.1
2025-07-15 03:00:00,21.85,29.5
2025-07-15 04:00:00,20.59,23.9
2025-07-15 05:00:00,20.62,27.7
2025-07-15 06:00:00,21.56,32.5
2025-07-15 07:00:00,21.72,32.7
2025-07-15 08:00:00,23.82,30.7
2025-07-15 09:00:00,23.81,31.3
2025-07-15 10:00:00,24.38,28.1
2025-07-15 11:00:00,24.06,29.2
2025-07-15 12:00:00,24.48,32.2
2025-07-15 13:00:00,24.22,30.5
2025-07-15 14:00:00,25.09,29.8
2025-07-15 15:00:00,24.91,29.3
2025-07-15 16:00:00,23.93,32.0
2025-07-15 17:00:00,21.27,31.9
2025-07-15 18:00:00,21.87,31.0
2025-07-15 19:00:00,21.63,29.8
2025-07-15 20:00:00,21.23,29.0
2025-07-15 21:00:00,20.89,31.1
2025-07-15 22:00:00,20.76,27.5
2025-07-15 23:00:00,20.88,27.9
2025-07-16 00:00:00,21.16,26.7
2025-07-16 01:00:00,22.41,32.1
2025-07-16 02:00:00,20.83,28.2
2025-07-16 03:00:00,20.88,30.4
2025-07-16 04:00:00,21.23,29.4
2025-07-16 05:00:00,22.41,35.4
2025-07-16 06:00:00,20.68,30.5
2025-07-16 07:00:00,21.67,25.9
2025-07-16 08:00:00,24.46,32.0
2025-07-16 09:00:00,23.87,28.9
2025-07-16 10:00:00,23.47,29.2
2025-07-16 11:00:00,24.53,28.3
2025-07-16 12:00:00,24.26,30.0
2025-07-16 13:00:00,24.44,30.0
2025-07-16 14:00:00,23.73,28.3
2025-07-16 15:00:00,24.05,28.6
2025-07-16 16:00:00,24.09,29.8
2025-07-16 17:00:00,20.8,25.0
2025-07-16 18:00:00,20.7,26.8
2025-07-16 19:00:00,20.88,33.0
2025-07-16 20:00:00,22.75,30.3
2025-07-16 21:00:00,20.53,28.6
2025-07-16 22:00:00,21.06,26.2
2025-07-16 23:00:00,20.42,29.5
2025-07-17 00:00:00,20.51,31.6
2025-07-17 01:00:00,21.89,34.9
2025-07-17 02:00:00,21.78,33.4
2025-07-17 03:00:00,21.76,27.8
2025-07-17 04:00:00,21.41,28.6
2025-07-17 05:00:00,20.94,26.6
2025-07-17 06:00:00,20.67,27.9
2025-07-17 07:00:00,22.02,29.2
2025-07-17 08:00:00,24.71,28.9
2025-07-17 09:00:00,24.1,33.7
2025-07-17 10:00:00,24.07,27.0
2025-07-17 11:00:00,24.37,29.5
2025-07-17 12:00:00,23.73,25.5
2025-07-17 13:00:00,24.77,30.3
2025-07-17 14:00:00,24.46,26.9
2025-07-17 15:00:00,24.44,31.8
2025-07-17 16:00:00,24.11,29.0
2025-07-17 17:00:00,21.78,26.8
2025-07-17 18:00:00,21.36,25.4
2025-07-17 19:00:00,21.15,27.6
2025-07-17 20:00:00,20.55,30.1
2025-07-17 21:00:00,21.57,30.4
2025-07-17 22:00:00,21.56,28.6
2025-07-17 23:00:00,20.12,31.4
2025-07-18 00:00:00,21.21,27.3
2025-07-18 01:00:00,20.52,23.7
2025-07-18 02:00:00,21.25,30.1
2025-07-18 03:00:00,21.11,32.1
2025-07-18 04:00:00,21.49,32.1
2025-07-18 05:00:00,21.74,26.9
2025-07-18 06:00:00,20.98,28.5
2025-07-18 07:00:00,21.94,31.0
2025-07-18 08:00:00,23.78,28.3
2025-07-18 09:00:00,24.71,29.8
2025-07-18 10:00:00,24.17,28.1
2025-07-18 11:00:00,24.27,27.4
2025-07-18 12:00:00,24.13,27.7
2025-07-18 13:00:00,24.83,31.5
2025-07-18 14:00:00,23.03,29.6
2025-07-18 15:00:00,23.86,32.1
2025-07-18 16:00:00,24.62,30.6
2025-07-18 17:00:00,20.61,32.8
2025-07-18 18:00:00,21.21,31.2
2025-07-18 19:00:00,21.44,31.1
2025-07-18 20:00:00,20.87,29.3
2025-07-18 21:00:00,21.57,35.6
2025-07-18 22:00:00,21.47,29.8
2025-07-18 23:00:00,21.42,25.6
2025-07-19 00:00:00,19.88,30.0
2025-07-19 01:00:00,19.82,27.5
2025-07-19 02:00:00,20.14,31.5
2025-07-19 03:00:00,19.24,30.9
2025-07-19 04:00:00,20.34,29.1
2025-07-19 05:00:00,20.59,27.7
2025-07-19 06:00:00,20.84,29.8
2025-07-19 07:00:00,19.74,28.2
2025-07-19 08:00:00,22.84,31.1
2025-07-19 09:00:00,23.43,30.6
2025-07-19 10:00:00,24.31,35.4
2025-07-19 11:00:00,23.29,28.6
2025-07-19 12:00:00,23.39,28.9
2025-07-19 13:00:00,23.85,29.2
2025-07-19 14:00:00,22.92,29.3
2025-07-19 15:00:00,23.4,31.5
2025-07-19 16:00:00,24.06,28.9
2025-07-19 17:00:00,20.6,33.4
2025-07-19 18:00:00,19.79,30.7
2025-07-19 19:00:00,19.87,28.5
2025-07-19 20:00:00,19.69,28.0
2025-07-19 21:00:00,20.7,31.6
2025-07-19 22:00:00,19.86,29.5
2025-07-19 23:00:00,20.44,29.5
2025-07-20 00:00:00,19.81,28.2
2025-07-20 01:00:00,19.23,29.3
2025-07-20 02:00:00,20.33,28.2
2025-07-20 03:00:00,20.65,32.2
2025-07-20 04:00:00,20.71,30.9
2025-07-20 05:00:00,19.93,29.1
2025-07-20 06:00:00,19.88,29.1
2025-07-20 07:00:00,20.52,29.6
2025-07-20 08:00:00,24.06,29.4
2025-07-20 09:00:00,23.11,27.5
2025-07-20 10:00:00,23.13,25.6
2025-07-20 11:00:00,22.98,27.8
2025-07-20 12:00:00,22.51,29.2
2025-07-20 13:00:00,23.64,28.0
2025-07-20 14:00:00,23.92,31.1
2025-07-20 15:00:00,23.62,29.0
2025-07-20 16:00:00,23.59,33.2
2025-07-20 17:00:00,20.49,28.3
2025-07-20 18:00:00,20.78,29.7
2025-07-20 19:00:00,21.06,28.9
2025-07-20 20:00:00,20.88,30.3
2025-07-20 21:00:00,20.55,31.6
2025-07-20 22:00:00,19.77,30.6
2025-07-20 23:00:00,19.98,25.4
2025-07-21 00:00:00,21.53,30.4
2025-07-21 01:00:00,21.46,27.4
2025-07-21 02:00:00,21.92,28.8
2025-07-21 03:00:00,21.39,30.8
2025-07-21 04:00:00,22.12,27.1
2025-07-21 05:00:00,20.65,31.7
2025-07-21 06:00:00,21.44,28.7
2025-07-21 07:00:00,21.33,33.7
2025-07-21 08:00:00,23.36,29.5
2025-07-21 09:00:00,24.54,32.8
2025-07-21 10:00:00,23.81,31.8
2025-07-21 11:00:00,24.1,28.2
2025-07-21 12:00:00,24.06,26.8
2025-07-21 13:00:00,24.88,29.6
2025-07-21 14:00:00,23.43,28.2
2025-07-21 15:00:00,25.07,32.5
2025-07-21 16:00:00,24.3,28.9
2025-07-21 17:00:00,21.76,28.8
2025-07-21 18:00:00,20.81,26.6
2025-07-21 19:00:00,20.72,30.2
2025-07-21 20:00:00,20.45,27.0
2025-07-21 21:00:00,20.75,30.3
2025-07-21 22:00:00,21.65,30.5
2025-07-21 23:00:00,21.89,27.9
2025-07-22 00:00:00,21.2,31.2
2025-07-22 01:00:00,21.56,28.8
2025-07-22 02:00:00,20.24,26.4
2025-07-22 03:00:00,21.69,32.4
2025-07-22 04:00:00,21.45,27.5
2025-07-22 05:00:00,20.67,30.3
2025-07-22 06:00:00,21.28,30.2
2025-07-22 07:00:00,21.73,30.1
2025-07-22 08:00:00,22.91,30.1
2025-07-22 09:00:00,24.77,27.4
2025-07-22 10:00:00,24.81,32.7
2025-07-22 11:00:00,24.84,31.2
2025-07-22 12:00:00,24.19,30.3
2025-07-22 13:00:00,23.16,26.6
2025-07-22 14:00:00,24.37,27.4
2025-07-22 15:00:00,24.38,30.6
2025-07-22 16:00:00,23.91,25.3
2025-07-22 17:00:00,21.91,30.0
2025-07-22 18:00:00,21.41,26.6
2025-07-22 19:00:00,22.09,27.6
2025-07-22 20:00:00,21.09,26.5
2025-07-22 21:00:00,21.0,29.8
2025-07-22 22:00:00,21.42,31.5
2025-07-22 23:00:00,21.57,30.0
2025-07-23 00:00:00,21.89,30.2
2025-07-23 01:00:00,20.59,29.6
2025-07-23 02:00:00,21.43,30.6
2025-07-23 03:00:00,22.19,30.2
2025-07-23 04:00:00,20.63,23.8
2025-07-23 05:00:00,21.94,31.1
2025-07-23 06:00:00,21.7,30.9
2025-07-23 07:00:00,21.69,28.5
2025-07-23 08:00:00,23.49,25.3
2025-07-23 09:00:00,23.93,29.7
2025-07-23 10:00:00,24.37,29.9
2025-07-23 11:00:00,23.44,28.4
2025-07-23 12:00:00,24.19,29.6
2025-07-23 13:00:00,24.63,31.4
2025-07-23 14:00:00,25.66,34.0
2025-07-23 15:00:00,24.52,29.5
2025-07-23 16:00:00,24.67,29.9
2025-07-23 17:00:00,21.71,27.6
2025-07-23 18:00:00,20.71,28.2
2025-07-23 19:00:00,21.18,29.0
2025-07-23 20:00:00,22.74,31.6
2025-07-23 21:00:00,21.42,30.9
2025-07-23 22:00:00,22.24,33.1
2025-07-23 23:00:00,21.48,26.3
2025-07-24 00:00:00,20.28,26.5
2025-07-24 01:00:00,21.66,31.4
2025-07-24 02:00:00,21.65,32.1
2025-07-24 03:00:00,21.45,29.2
2025-07-24 04:00:00,20.02,20.3
2025-07-24 05:00:00,20.58,27.7
2025-07-24 06:00:00,21.12,29.9
2025-07-24 07:00:00,21.06,27.4
2025-07-24 08:00:00,24.92,29.6
2025-07-24 09:00:00,25.58,33.0
2025-07-24 10:00:00,25.27,32.0
2025-07-24 11:00:00,24.88,30.8
2025-07-24 12:00:00,23.78,29.1
2025-07-24 13:00:00,23.98,28.2
2025-07-24 14:00:00,24.54,30.7
2025-07-24 15:00:00,23.97,29.2
2025-07-24 16:00:00,24.59,29.3
2025-07-24 17:00:00,21.34,26.1
2025-07-24 18:00:00,21.42,27.8
2025-07-24 19:00:00,21.95,30.7
2025-07-24 20:00:00,20.62,27.0
2025-07-24 21:00:00,21.81,29.7
2025-07-24 22:00:00,21.02,30.0
2025-07-24 23:00:00,20.91,30.1
2025-07-25 00:00:00,21.66,30.2
2025-07-25 01:00:00,22.02,30.4
2025-07-25 02:00:00,21.4,27.9
2025-07-25 03:00:00,21.0,26.2
2025-07-25 04:00:00,21.27,27.4
2025-07-25 05:00:00,21.5,30.6
2025-07-25 06:00:00,20.48,26.7
2025-07-25 07:00:00,20.45,27.0
2025-07-25 08:00:00,24.03,27.0
2025-07-25 09:00:00,23.95,25.4
2025-07-25 10:00:00,24.06,26.8
2025-07-25 11:00:00,24.82,31.1
2025-07-25 12:00:00,24.03,27.7
2025-07-25 13:00:00,24.21,25.6
2025-07-25 14:00:00,24.11,28.1
